Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_54_949.jpg;-13.48528;0;0;2.515989;106.3567;91.31821;359.5641;21.57867;359.559
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_016.jpg;-15;0;0;2.499458;106.4998;91.36268;359.5802;19.68914;359.2409
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_082.jpg;-15;0;0;2.481005;106.6447;91.4043;359.7118;17.83173;358.986
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_149.jpg;-15;0;0;2.467787;106.8403;91.45393;0.02636058;15.36973;358.7896
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_217.jpg;-15;0;0;2.451007;106.9829;91.48641;0.02630039;13.45119;358.8542
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_283.jpg;1.498818;0;0;2.439386;107.1232;91.51939;359.9154;12.85087;359.0672
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_350.jpg;4.488618;0;0;2.429641;107.3092;91.56548;359.7602;13.24042;359.4118
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_416.jpg;7.481523;0;0;2.419216;107.4471;91.60313;359.6395;14.01001;359.7344
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_483.jpg;10.48968;0;0;2.403067;107.5833;91.64434;359.5231;15.12675;0.1239323
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_550.jpg;13.48974;0;0;2.387593;107.7628;91.70531;359.4638;17.12726;0.6665226
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_616.jpg;15;0;0;2.370146;107.8969;91.7556;359.5529;18.82501;1.024664
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_683.jpg;15;0;0;2.350186;108.0316;91.80939;359.8186;20.56683;1.234706
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_750.jpg;15;0;0;2.335418;108.2068;91.88422;0.08786961;22.999;1.187762
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_816.jpg;15;0;0;2.320569;108.329;91.94505;359.9883;24.91068;1.06536
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_883.jpg;15;0;0;2.306057;108.4475;92.01212;359.9016;26.77753;1.040478
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_55_951.jpg;15;0;0;2.295925;108.603;92.10733;359.8759;29.20945;1.039302
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_017.jpg;15;0;0;2.28509;108.7171;92.18332;359.9218;31.04114;1.063017
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_084.jpg;15;0;0;2.270088;108.8286;92.26302;0.003398126;32.90867;1.105525
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_151.jpg;15;0;0;2.260431;108.9715;92.37231;0.004477562;35.39973;1.113866
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_217.jpg;15;0;0;2.250425;109.0743;92.45777;359.9778;37.25076;1.104192
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_283.jpg;15;0;0;2.236827;109.1741;92.54686;359.9891;39.09088;1.113051
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_350.jpg;15;0;0;2.226062;109.3021;92.66999;0.01347292;41.56149;1.150033
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_419.jpg;15;0;0;2.216502;109.3941;92.76426;359.988;43.39041;1.142429
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_483.jpg;15;0;0;2.203075;109.4827;92.86189;0.007643595;45.21533;1.128835
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_550.jpg;15;0;0;2.193706;109.5949;92.99502;359.9875;47.64032;1.101351
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_618.jpg;15;0;0;2.183306;109.6745;93.09808;359.9906;49.46733;1.120567
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_684.jpg;15;0;0;2.170187;109.751;93.20279;359.9925;51.27961;1.119863
/Users/saminda/Udacity/RoboND/RoboND-Rover-Project/IMG/robocam_2018_07_04_16_04_56_750.jpg;15;0;0;2.160107;109.8469;93.3456;0.00321862;53.69603;1.122488
